repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study	bundle_id	Read Group ID (RG)	Library (LB)	Platform (PL)	Platform Model (PM)	Platform Unit (PU)	Predicted Median Insert Size (PI)	Name of Sequencing Centre (CN)	Date run was produced (DT)
collaboratory	FI818919	41a687fb-3922-57b6-8aaf-48a969d0c15d	BAM	c9b6779fee7bbe3f8b109463735ff7ac.WGS_paired_EOPC-066_normal_merged.mdup.bam	90039019908	c9b6779fee7bbe3f8b109463735ff7ac	79c8a4e0-8b8c-51af-8c87-cdfc7a884aee	DO228370	EOPC-DE		EGAZ00001257479	run140805_SN7001437_0089_BC4H4JACXX_1_NoIndex_L001	control_ICGC_PCA066	ILLUMINA					
collaboratory	FI818919	41a687fb-3922-57b6-8aaf-48a969d0c15d	BAM	c9b6779fee7bbe3f8b109463735ff7ac.WGS_paired_EOPC-066_normal_merged.mdup.bam	90039019908	c9b6779fee7bbe3f8b109463735ff7ac	79c8a4e0-8b8c-51af-8c87-cdfc7a884aee	DO228370	EOPC-DE		EGAZ00001257479	run140812_SN700952_0260_BC4GJVACXX_8_NoIndex_L008	control_ICGC_PCA066	ILLUMINA					
collaboratory	FI819465	97916eae-589d-5c68-980c-17418f5d7e1b	BAM	36e25febfaca479877700c8897f221dd.WGS_paired_EOPC-187_normal_merged.mdup.bam	236958685600	36e25febfaca479877700c8897f221dd	b1879213-7e0e-51f6-9aba-7bf6a1f66b82	DO228110	EOPC-DE		EGAZ00001258309	run150424_ST-E00210_0031_BH2K5HALXX_AS-78185-LR-10274	control_ICGC_PCA187	ILLUMINA					
collaboratory	FI819465	97916eae-589d-5c68-980c-17418f5d7e1b	BAM	36e25febfaca479877700c8897f221dd.WGS_paired_EOPC-187_normal_merged.mdup.bam	236958685600	36e25febfaca479877700c8897f221dd	b1879213-7e0e-51f6-9aba-7bf6a1f66b82	DO228110	EOPC-DE		EGAZ00001258309	run150430_ST-E00240_0057_BH527TCCXX_AS-78185-LR-10275	control_ICGC_PCA187	ILLUMINA					
collaboratory	FI819465	97916eae-589d-5c68-980c-17418f5d7e1b	BAM	36e25febfaca479877700c8897f221dd.WGS_paired_EOPC-187_normal_merged.mdup.bam	236958685600	36e25febfaca479877700c8897f221dd	b1879213-7e0e-51f6-9aba-7bf6a1f66b82	DO228110	EOPC-DE		EGAZ00001258309	run150626_ST-E00240_0060_BH75KVCCXX_AS-78185-LR-10636	control_ICGC_PCA187	ILLUMINA					
collaboratory	FI819461	03289d30-af9c-550e-8cf2-de459e0edc11	BAM	6701dd1b78730774fea4efdc63facea7.WGS_paired_EOPC-149_tumor_01_merged.mdup.bam	160506056700	6701dd1b78730774fea4efdc63facea7	760f368d-487c-520b-832f-0accfb6c4803	DO228075	EOPC-DE		EGAZ00001258178	run150330_ST-E00204_0037_BH2FY3ALXX_AS-76427-LR-9650	tumor_01_ICGC_PCA149	ILLUMINA					
collaboratory	FI819461	03289d30-af9c-550e-8cf2-de459e0edc11	BAM	6701dd1b78730774fea4efdc63facea7.WGS_paired_EOPC-149_tumor_01_merged.mdup.bam	160506056700	6701dd1b78730774fea4efdc63facea7	760f368d-487c-520b-832f-0accfb6c4803	DO228075	EOPC-DE		EGAZ00001258178	run150330_ST-E00204_0037_BH2FY3ALXX_AS-76427-LR-9651	tumor_01_ICGC_PCA149	ILLUMINA					
collaboratory	FI819413	8746bc1d-3a8a-5427-82ec-ec176cf85a07	BAM	319a95e45901775c391443792cbd04a7.WGS_paired_EOPC-059_tumor_01_merged.mdup.bam	128751160329	319a95e45901775c391443792cbd04a7	9f29a5ca-9b56-57e8-806b-abf5f66e86db	DO228335	EOPC-DE		EGAZ00001257468	run140619_SN546_0243_A_C42UYACXX_s_140619_5	tumor_01_ICGC_PCA059	ILLUMINA					
collaboratory	FI819413	8746bc1d-3a8a-5427-82ec-ec176cf85a07	BAM	319a95e45901775c391443792cbd04a7.WGS_paired_EOPC-059_tumor_01_merged.mdup.bam	128751160329	319a95e45901775c391443792cbd04a7	9f29a5ca-9b56-57e8-806b-abf5f66e86db	DO228335	EOPC-DE		EGAZ00001257468	run140619_SN546_0243_A_C42UYACXX_s_140619_6	tumor_01_ICGC_PCA059	ILLUMINA					
collaboratory	FI819413	8746bc1d-3a8a-5427-82ec-ec176cf85a07	BAM	319a95e45901775c391443792cbd04a7.WGS_paired_EOPC-059_tumor_01_merged.mdup.bam	128751160329	319a95e45901775c391443792cbd04a7	9f29a5ca-9b56-57e8-806b-abf5f66e86db	DO228335	EOPC-DE		EGAZ00001257468	run140619_SN546_0243_A_C42UYACXX_s_140619_7	tumor_01_ICGC_PCA059	ILLUMINA					
